Year,Country,NumPub,TopJournal,FracTop
1993.0,CO,608,148.0,0.24342105263157895
1993.0,CR,176,49.0,0.2784090909090909
1993.0,CU,197,62.0,0.3147208121827411
1993.0,CW,36,20.0,0.5555555555555556
1993.0,CY,64,35.0,0.546875
1993.0,CZ,2849,1292.0,0.4534924534924535
1993.0,DE,39527,24010.0,0.6074328939712096
1993.0,DJ,3,3.0,1.0
1993.0,DK,4877,3125.0,0.6407627639942588
1993.0,DO,43,6.0,0.13953488372093023
1993.0,DZ,109,53.0,0.48623853211009177
1993.0,EC,57,26.0,0.45614035087719296
1993.0,EE,205,140.0,0.6829268292682927
1993.0,EG,1761,714.0,0.40545144804088584
1993.0,ES,12323,7013.0,0.5690984338229327
1993.0,ET,275,98.0,0.3563636363636364
1993.0,FI,4676,3302.0,0.7061591103507271
1993.0,FJ,21,11.0,0.5238095238095238
1993.0,FM,2,0.0,0.0
1993.0,FO,1,0.0,0.0
1993.0,FR,28851,17186.0,0.5956812588818412
1993.0,GA,23,14.0,0.6086956521739131
1993.0,GB,54987,37381.0,0.67981522905414
1993.0,GD,2,0.0,0.0
1993.0,GE,405,219.0,0.5407407407407407
1993.0,GF,10,9.0,0.9
1993.0,GH,113,61.0,0.5398230088495575
1993.0,GI,1,1.0,1.0
1993.0,GL,2,1.0,0.5
1993.0,GM,25,21.0,0.84
1993.0,GN,4,1.0,0.25
1993.0,GP,20,5.0,0.25
1993.0,GQ,1,0.0,0.0
1993.0,GR,2296,1347.0,0.5866724738675958
1993.0,GT,38,17.0,0.4473684210526316
1993.0,GW,61,47.0,0.7704918032786885
1993.0,GY,4,1.0,0.25
1993.0,HK,125,81.0,0.648
1993.0,HN,24,4.0,0.16666666666666666
1993.0,HR,920,481.0,0.5228260869565218
1993.0,HT,3,3.0,1.0
1993.0,HU,2555,1384.0,0.5416829745596868
1993.0,ID,263,91.0,0.34600760456273766
1993.0,IE,1800,1124.0,0.6244444444444445
1993.0,IL,6880,4689.0,0.6815406976744186
1993.0,IM,4,4.0,1.0
1993.0,IN,13296,6559.0,0.49330625752105894
1993.0,IQ,95,42.0,0.4421052631578947
1993.0,IR,383,151.0,0.39425587467362927
1993.0,IS,159,110.0,0.6918238993710691
1993.0,IT,21861,12083.0,0.5527194547367458
1993.0,JE,1,1.0,1.0
1993.0,JM,128,64.0,0.5
1993.0,JO,199,93.0,0.46733668341708545
1993.0,JP,61293,29797.0,0.4861403422903105
1993.0,KE,404,199.0,0.49257425742574257
1993.0,KG,4,1.0,0.25
1993.0,KH,48,21.0,0.4375
1993.0,KN,4,1.0,0.25
1993.0,KP,1,1.0,1.0
1993.0,KR,3485,1927.0,0.5529411764705883
1993.0,KW,178,94.0,0.5280898876404494
1993.0,KY,4,3.0,0.75
1993.0,KZ,38,17.0,0.4473684210526316
1993.0,LA,2,1.0,0.5
1993.0,LB,118,53.0,0.4491525423728814
1993.0,LC,3,3.0,1.0
1993.0,LI,2,1.0,0.5
1993.0,LK,180,77.0,0.42777777777777776
1993.0,LR,3,1.0,0.3333333333333333
1993.0,LS,7,3.0,0.42857142857142855
1993.0,LT,103,66.0,0.6407766990291263
1993.0,LU,58,29.0,0.5
1993.0,LV,228,106.0,0.4649122807017544
1993.0,LY,47,22.0,0.46808510638297873
1993.0,MA,405,193.0,0.4765432098765432
1993.0,MC,10,5.0,0.5
1993.0,MD,665,417.0,0.6270676691729323
1993.0,ME,6,4.0,0.6666666666666666
1993.0,MG,18,6.0,0.3333333333333333
1993.0,MK,36,18.0,0.5
1993.0,ML,32,23.0,0.71875
1993.0,MM,38,14.0,0.3684210526315789
1993.0,MN,20,10.0,0.5
1993.0,MO,1,0.0,0.0
1993.0,MQ,2,1.0,0.5
1993.0,MR,2,1.0,0.5
1993.0,MT,23,15.0,0.6521739130434783
1993.0,MU,13,6.0,0.46153846153846156
1993.0,MW,45,18.0,0.4
1993.0,MX,2849,1110.0,0.38961038961038963
1993.0,MY,679,316.0,0.4653902798232695
1993.0,MZ,65,21.0,0.3230769230769231
1993.0,NC,7,6.0,0.8571428571428571
1993.0,NE,92,55.0,0.5978260869565217
1993.0,NG,985,401.0,0.4071065989847716
1993.0,NI,7,4.0,0.5714285714285714
1993.0,NL,12526,8898.0,0.7103624461120869
1993.0,NO,3291,2117.0,0.6432695229413552
1993.0,NP,132,76.0,0.5757575757575758
1993.0,NZ,2476,1647.0,0.6651857835218093
1993.0,OM,73,42.0,0.5753424657534246
1993.0,PA,98,41.0,0.41836734693877553
1993.0,PE,316,49.0,0.1550632911392405
1993.0,PF,25,13.0,0.52
1993.0,PG,83,36.0,0.43373493975903615
1993.0,PH,922,646.0,0.7006507592190889
1993.0,PK,664,342.0,0.5150602409638554
1993.0,PL,5154,2388.0,0.46332945285215366
1993.0,PR,56,46.0,0.8214285714285714
1993.0,PS,29,16.0,0.5517241379310345
1993.0,PT,1225,667.0,0.5444897959183673
1993.0,PW,1,1.0,1.0
1993.0,PY,30,4.0,0.13333333333333333
1993.0,QA,140,99.0,0.7071428571428572
1993.0,RE,50,25.0,0.5
1993.0,RO,644,295.0,0.4580745341614907
1993.0,RS,538,272.0,0.5055762081784386
1993.0,RU,7697,4351.0,0.565285176042614
1993.0,RW,21,14.0,0.6666666666666666
1993.0,SA,1223,584.0,0.47751430907604253
1993.0,SB,1,0.0,0.0
1993.0,SC,2,2.0,1.0
1993.0,SD,74,41.0,0.5540540540540541
1993.0,SE,10085,7063.0,0.7003470500743679
1993.0,SG,1976,1088.0,0.5506072874493927
1993.0,SI,579,343.0,0.5924006908462867
1993.0,SK,1601,748.0,0.46720799500312304
1993.0,SL,11,3.0,0.2727272727272727
1993.0,SM,1,0.0,0.0
1993.0,SN,87,36.0,0.41379310344827586
1993.0,SO,7,5.0,0.7142857142857143
1993.0,SR,4,3.0,0.75
1993.0,SS,67,42.0,0.6268656716417911
1993.0,ST,9,3.0,0.3333333333333333
1993.0,SV,26,1.0,0.038461538461538464
1993.0,SY,71,51.0,0.7183098591549296
1993.0,SZ,11,4.0,0.36363636363636365
1993.0,TD,1,0.0,0.0
1993.0,TG,12,5.0,0.4166666666666667
1993.0,TH,790,326.0,0.41265822784810124
1993.0,TJ,29,8.0,0.27586206896551724
1993.0,TM,10,2.0,0.2
1993.0,TN,247,49.0,0.19838056680161945
1993.0,TR,1894,916.0,0.4836325237592397
1993.0,TT,52,25.0,0.4807692307692308
1993.0,TV,1,0.0,0.0
1993.0,TW,6020,3673.0,0.6101328903654485
1993.0,TZ,149,88.0,0.5906040268456376
1993.0,UA,1406,607.0,0.4317211948790896
1993.0,UG,153,114.0,0.7450980392156863
1993.0,US,249030,173962.0,0.6985584066176765
1993.0,UY,118,65.0,0.5508474576271186
1993.0,UZ,155,84.0,0.5419354838709678
1993.0,VA,4,3.0,0.75
1993.0,VE,580,274.0,0.4724137931034483
1993.0,VG,80,39.0,0.4875
1993.0,VN,136,87.0,0.6397058823529411
1993.0,VU,1,0.0,0.0
1993.0,WS,2,2.0,1.0
1993.0,XK,2,0.0,0.0
1993.0,YE,16,5.0,0.3125
1993.0,ZA,3494,1694.0,0.48483113909559244
1993.0,ZM,69,35.0,0.5072463768115942
1993.0,ZW,194,78.0,0.4020618556701031
1994.0,AE,235,145.0,0.6170212765957447
1994.0,AF,1,1.0,1.0
1994.0,AG,2,1.0,0.5
1994.0,AL,49,10.0,0.20408163265306123
1994.0,AM,238,122.0,0.5126050420168067
1994.0,AO,20,9.0,0.45
1994.0,AR,1979,1092.0,0.5517938352703385
1994.0,AT,3915,2228.0,0.5690932311621967
1994.0,AU,16608,10248.0,0.6170520231213873
1994.0,AX,1,0.0,0.0
1994.0,AZ,59,28.0,0.4745762711864407
1994.0,BA,37,10.0,0.2702702702702703
1994.0,BB,30,10.0,0.3333333333333333
1994.0,BD,328,166.0,0.5060975609756098
1994.0,BE,6794,4310.0,0.6343832793641448
1994.0,BF,18,9.0,0.5
1994.0,BG,1221,655.0,0.5364455364455365
1994.0,BH,123,58.0,0.4715447154471545
1994.0,BI,49,28.0,0.5714285714285714
1994.0,BJ,20,4.0,0.2
1994.0,BM,8,5.0,0.625
1994.0,BN,19,12.0,0.631578947368421
1994.0,BO,29,9.0,0.3103448275862069
1994.0,BR,5918,2535.0,0.4283541737073336
1994.0,BS,2,1.0,0.5
1994.0,BW,43,18.0,0.4186046511627907
1994.0,BY,515,243.0,0.47184466019417476
1994.0,BZ,11,5.0,0.45454545454545453
1994.0,CA,29919,19588.0,0.6547010261038136
1994.0,CD,26,13.0,0.5
1994.0,CF,3,2.0,0.6666666666666666
1994.0,CG,22,2.0,0.09090909090909091
1994.0,CH,9446,6390.0,0.6764768155833157
1994.0,CI,56,27.0,0.48214285714285715
1994.0,CL,1311,501.0,0.38215102974828374
1994.0,CM,164,82.0,0.5
1994.0,CN,12912,5484.0,0.4247211895910781
1994.0,CO,613,145.0,0.2365415986949429
1994.0,CR,193,58.0,0.3005181347150259
1994.0,CU,235,66.0,0.28085106382978725
1994.0,CV,1,1.0,1.0
1994.0,CW,35,18.0,0.5142857142857142
1994.0,CY,93,50.0,0.5376344086021505
1994.0,CZ,2848,1333.0,0.46804775280898875
1994.0,DE,42592,26045.0,0.6114998121712998
1994.0,DJ,1,1.0,1.0
1994.0,DK,5242,3282.0,0.6260969095764976
1994.0,DO,14,3.0,0.21428571428571427
1994.0,DZ,138,78.0,0.5652173913043478
1994.0,EC,78,33.0,0.4230769230769231
1994.0,EE,252,159.0,0.6309523809523809
1994.0,EG,1871,793.0,0.4238375200427579
1994.0,ES,13346,7683.0,0.5756781057994905
1994.0,ET,274,88.0,0.32116788321167883
1994.0,FI,5076,3516.0,0.6926713947990544
1994.0,FJ,19,10.0,0.5263157894736842
1994.0,FO,4,2.0,0.5
1994.0,FR,31487,17542.0,0.5571188109378473
1994.0,GA,26,13.0,0.5
1994.0,GB,59721,39556.0,0.662346578255555
1994.0,GD,2,2.0,1.0
1994.0,GE,475,242.0,0.5094736842105263
1994.0,GF,3,3.0,1.0
1994.0,GH,132,49.0,0.3712121212121212
1994.0,GI,5,0.0,0.0
1994.0,GL,6,3.0,0.5
1994.0,GM,25,16.0,0.64
1994.0,GN,5,1.0,0.2
1994.0,GP,16,8.0,0.5
1994.0,GR,2688,1538.0,0.5721726190476191
1994.0,GT,33,11.0,0.3333333333333333
1994.0,GW,58,41.0,0.7068965517241379
1994.0,GY,5,4.0,0.8
1994.0,HK,154,87.0,0.564935064935065
1994.0,HN,21,2.0,0.09523809523809523
1994.0,HR,873,426.0,0.4879725085910653
1994.0,HT,1,1.0,1.0
1994.0,HU,2710,1427.0,0.5265682656826568
1994.0,ID,277,89.0,0.3212996389891697
1994.0,IE,1980,1245.0,0.6287878787878788
1994.0,IL,7170,4638.0,0.6468619246861924
1994.0,IM,8,5.0,0.625
1994.0,IN,13454,6132.0,0.4557752341311134
1994.0,IQ,84,41.0,0.4880952380952381
1994.0,IR,462,192.0,0.4155844155844156
1994.0,IS,164,130.0,0.7926829268292683
1994.0,IT,23752,13033.0,0.5487116874368474
1994.0,JE,5,2.0,0.4
1994.0,JM,151,71.0,0.47019867549668876
1994.0,JO,240,133.0,0.5541666666666667
1994.0,JP,64337,30757.0,0.47806083591090665
1994.0,KE,503,229.0,0.4552683896620278
1994.0,KG,1,1.0,1.0
1994.0,KH,35,20.0,0.5714285714285714
1994.0,KP,1,0.0,0.0
1994.0,KR,4753,2495.0,0.5249316221333894
1994.0,KW,282,155.0,0.549645390070922
1994.0,KY,1,0.0,0.0
1994.0,KZ,47,19.0,0.40425531914893614
1994.0,LA,4,2.0,0.5
1994.0,LB,123,53.0,0.43089430894308944
1994.0,LC,2,0.0,0.0
1994.0,LI,2,0.0,0.0
1994.0,LK,211,93.0,0.44075829383886256
1994.0,LR,2,0.0,0.0
1994.0,LS,8,4.0,0.5
1994.0,LT,118,64.0,0.5423728813559322
1994.0,LU,64,36.0,0.5625
1994.0,LV,200,109.0,0.545
1994.0,LY,46,26.0,0.5652173913043478
1994.0,MA,500,155.0,0.31
1994.0,MC,15,6.0,0.4
1994.0,MD,896,92.0,0.10267857142857142
1994.0,ME,8,5.0,0.625
1994.0,MG,32,13.0,0.40625
1994.0,MK,49,37.0,0.7551020408163265
1994.0,ML,36,15.0,0.4166666666666667
1994.0,MM,49,20.0,0.40816326530612246
1994.0,MN,18,9.0,0.5
1994.0,MO,2,0.0,0.0
1994.0,MQ,5,1.0,0.2
1994.0,MR,1,1.0,1.0
1994.0,MT,31,14.0,0.45161290322580644
1994.0,MU,19,11.0,0.5789473684210527
1994.0,MV,1,0.0,0.0
1994.0,MW,72,36.0,0.5
1994.0,MX,2984,1194.0,0.40013404825737264
1994.0,MY,729,305.0,0.41838134430727025
1994.0,MZ,51,20.0,0.39215686274509803
1994.0,NC,9,7.0,0.7777777777777778
1994.0,NE,147,13.0,0.08843537414965986
1994.0,NG,845,280.0,0.33136094674556216
1994.0,NI,9,3.0,0.3333333333333333
1994.0,NL,13149,9158.0,0.6964788196821051
1994.0,NO,3603,2273.0,0.6308631695809048
1994.0,NP,102,50.0,0.49019607843137253
1994.0,NZ,2731,1680.0,0.6151592823141706
1994.0,OM,88,40.0,0.45454545454545453
1994.0,PA,76,44.0,0.5789473684210527
1994.0,PE,316,52.0,0.16455696202531644
1994.0,PF,31,23.0,0.7419354838709677
1994.0,PG,79,32.0,0.4050632911392405
1994.0,PH,940,647.0,0.6882978723404255
1994.0,PK,688,329.0,0.47819767441860467
1994.0,PL,5548,2354.0,0.42429704397981255
1994.0,PR,65,44.0,0.676923076923077
1994.0,PS,36,16.0,0.4444444444444444
1994.0,PT,1484,819.0,0.5518867924528302
1994.0,PW,2,1.0,0.5
1994.0,PY,49,4.0,0.08163265306122448
1994.0,QA,154,96.0,0.6233766233766234
1994.0,RE,50,7.0,0.14
1994.0,RO,761,347.0,0.4559789750328515
1994.0,RS,570,249.0,0.4368421052631579
1994.0,RU,9093,4663.0,0.5128120532277576
1994.0,RW,11,10.0,0.9090909090909091
1994.0,SA,1298,586.0,0.4514637904468413
1994.0,SD,92,57.0,0.6195652173913043
1994.0,SE,10830,7362.0,0.6797783933518006
1994.0,SG,2217,1148.0,0.5178168696436626
1994.0,SI,670,366.0,0.5462686567164179
1994.0,SJ,1,1.0,1.0
1994.0,SK,1710,821.0,0.4801169590643275
1994.0,SL,10,5.0,0.5
1994.0,SM,1,0.0,0.0
1994.0,SN,94,33.0,0.35106382978723405
1994.0,SO,8,2.0,0.25
1994.0,SR,3,1.0,0.3333333333333333
1994.0,SS,44,32.0,0.7272727272727273
1994.0,ST,10,10.0,1.0
1994.0,SV,29,0.0,0.0
1994.0,SX,1,1.0,1.0
1994.0,SY,64,33.0,0.515625
1994.0,SZ,8,3.0,0.375
1994.0,TD,4,0.0,0.0
1994.0,TG,11,1.0,0.09090909090909091
1994.0,TH,752,328.0,0.43617021276595747
1994.0,TJ,34,10.0,0.29411764705882354
1994.0,TM,4,2.0,0.5
1994.0,TN,278,76.0,0.2733812949640288
1994.0,TO,3,3.0,1.0
1994.0,TR,2242,1046.0,0.4665477252453167
1994.0,TT,48,24.0,0.5
1994.0,TW,6910,3795.0,0.5492040520984081
1994.0,TZ,188,87.0,0.4627659574468085
1994.0,UA,1452,657.0,0.4524793388429752
1994.0,UG,182,115.0,0.6318681318681318
1994.0,US,254273,172353.0,0.6778265879586114
1994.0,UY,124,75.0,0.6048387096774194
1994.0,UZ,191,116.0,0.6073298429319371
1994.0,VC,1,0.0,0.0
1994.0,VE,655,314.0,0.47938931297709925
1994.0,VG,79,38.0,0.4810126582278481
1994.0,VI,1,1.0,1.0
1994.0,VN,135,62.0,0.45925925925925926
1994.0,VU,3,2.0,0.6666666666666666
1994.0,WS,6,6.0,1.0
1994.0,XK,2,2.0,1.0
1994.0,YE,11,5.0,0.45454545454545453
1994.0,ZA,3637,1734.0,0.4767665658509761
1994.0,ZM,55,21.0,0.38181818181818183
1994.0,ZW,193,82.0,0.42487046632124353
1995.0,AE,272,164.0,0.6029411764705882
1995.0,AF,2,0.0,0.0
1995.0,AG,4,3.0,0.75
1995.0,AL,42,15.0,0.35714285714285715
1995.0,AM,260,116.0,0.4461538461538462
1995.0,AO,30,9.0,0.3
1995.0,AR,2251,1187.0,0.5273211905819636
1995.0,AT,4230,2597.0,0.6139479905437353
1995.0,AU,17644,11115.0,0.6299591929267739
1995.0,AZ,71,37.0,0.5211267605633803
1995.0,BA,40,5.0,0.125
1995.0,BB,27,12.0,0.4444444444444444
1995.0,BD,359,193.0,0.5376044568245125
1995.0,BE,7491,4696.0,0.6268855960485916
1995.0,BF,28,12.0,0.42857142857142855
1995.0,BG,1302,685.0,0.5261136712749616
1995.0,BH,119,50.0,0.42016806722689076
1995.0,BI,45,22.0,0.4888888888888889
1995.0,BJ,19,6.0,0.3157894736842105
1995.0,BM,15,11.0,0.7333333333333333
1995.0,BN,26,11.0,0.4230769230769231
1995.0,BO,32,18.0,0.5625
1995.0,BR,6746,2920.0,0.43284909576045066
1995.0,BS,3,3.0,1.0
1995.0,BW,48,23.0,0.4791666666666667
1995.0,BY,556,281.0,0.5053956834532374
1995.0,BZ,19,5.0,0.2631578947368421
1995.0,CA,30705,19763.0,0.6436411007979157
1995.0,CD,23,11.0,0.4782608695652174
1995.0,CF,6,4.0,0.6666666666666666
1995.0,CG,22,6.0,0.2727272727272727
1995.0,CH,9789,6631.0,0.677392992134028
1995.0,CI,43,20.0,0.46511627906976744
1995.0,CL,1337,588.0,0.4397905759162304
1995.0,CM,127,69.0,0.5433070866141733
1995.0,CN,14193,6239.0,0.4395828929754104
1995.0,CO,809,172.0,0.2126081582200247
1995.0,CR,151,55.0,0.36423841059602646
1995.0,CU,258,98.0,0.3798449612403101
1995.0,CW,27,10.0,0.37037037037037035
1995.0,CY,124,97.0,0.782258064516129
1995.0,CZ,2927,1429.0,0.48821318756405874
1995.0,DE,44771,27359.0,0.6110875343414264
1995.0,DK,5147,3339.0,0.6487274140275889
1995.0,DO,20,4.0,0.2
1995.0,DZ,144,81.0,0.5625
1995.0,EC,98,51.0,0.5204081632653061
1995.0,EE,260,159.0,0.6115384615384616
1995.0,EG,2000,877.0,0.4385
1995.0,ER,2,0.0,0.0
1995.0,ES,14621,8434.0,0.5768415293071609
1995.0,ET,334,116.0,0.3473053892215569
1995.0,FI,5275,3680.0,0.6976303317535545
1995.0,FJ,16,9.0,0.5625
1995.0,FK,1,0.0,0.0
1995.0,FO,4,3.0,0.75
1995.0,FR,33216,19866.0,0.5980852601156069
1995.0,GA,33,15.0,0.45454545454545453
1995.0,GB,62697,41234.0,0.6576710209419908
1995.0,GD,4,2.0,0.5
1995.0,GE,453,229.0,0.5055187637969095
1995.0,GF,8,6.0,0.75
1995.0,GH,150,63.0,0.42
1995.0,GI,3,2.0,0.6666666666666666
1995.0,GL,5,2.0,0.4
1995.0,GM,27,25.0,0.9259259259259259
1995.0,GN,7,5.0,0.7142857142857143
1995.0,GP,30,14.0,0.4666666666666667
1995.0,GR,3010,1789.0,0.5943521594684386
1995.0,GT,36,18.0,0.5
1995.0,GW,50,40.0,0.8
1995.0,GY,1,1.0,1.0
1995.0,HK,128,70.0,0.546875
1995.0,HN,33,11.0,0.3333333333333333
1995.0,HR,964,456.0,0.4730290456431535
1995.0,HU,2736,1431.0,0.5230263157894737
1995.0,ID,339,111.0,0.3274336283185841
1995.0,IE,2055,1302.0,0.6335766423357664
1995.0,IL,7479,4816.0,0.6439363551276909
1995.0,IM,4,1.0,0.25
1995.0,IN,13497,6004.0,0.44483959398384826
1995.0,IQ,66,35.0,0.5303030303030303
1995.0,IR,545,229.0,0.42018348623853213
1995.0,IS,186,131.0,0.7043010752688172
1995.0,IT,25033,14201.0,0.5672911756481445
1995.0,JE,7,5.0,0.7142857142857143
1995.0,JM,148,71.0,0.4797297297297297
1995.0,JO,273,135.0,0.4945054945054945
1995.0,JP,66131,32143.0,0.4860504150852097
1995.0,KE,444,209.0,0.47072072072072074
1995.0,KG,5,4.0,0.8
1995.0,KH,43,15.0,0.3488372093023256
1995.0,KN,1,0.0,0.0
1995.0,KP,1,0.0,0.0
1995.0,KR,5754,2916.0,0.5067778936392076
1995.0,KW,340,168.0,0.49411764705882355
1995.0,KY,3,0.0,0.0
1995.0,KZ,57,22.0,0.38596491228070173
1995.0,LA,4,3.0,0.75
1995.0,LB,118,57.0,0.4830508474576271
1995.0,LI,6,4.0,0.6666666666666666
1995.0,LK,207,96.0,0.463768115942029
1995.0,LR,1,0.0,0.0
1995.0,LS,5,4.0,0.8
1995.0,LT,141,58.0,0.41134751773049644
1995.0,LU,75,32.0,0.4266666666666667
1995.0,LV,228,119.0,0.5219298245614035
1995.0,LY,63,30.0,0.47619047619047616
1995.0,MA,500,223.0,0.446
1995.0,MC,9,4.0,0.4444444444444444
1995.0,MD,886,514.0,0.5801354401805869
1995.0,ME,6,4.0,0.6666666666666666
1995.0,MG,31,9.0,0.2903225806451613
1995.0,MK,53,22.0,0.41509433962264153
1995.0,ML,31,11.0,0.3548387096774194
1995.0,MM,50,21.0,0.42
1995.0,MN,20,12.0,0.6
1995.0,MO,3,2.0,0.6666666666666666
1995.0,MQ,12,5.0,0.4166666666666667
1995.0,MR,2,1.0,0.5
1995.0,MT,47,19.0,0.40425531914893614
1995.0,MU,18,6.0,0.3333333333333333
1995.0,MV,4,1.0,0.25
1995.0,MW,59,26.0,0.4406779661016949
1995.0,MX,3570,1464.0,0.41008403361344536
1995.0,MY,743,302.0,0.4064602960969044
1995.0,MZ,94,23.0,0.24468085106382978
1995.0,NC,10,2.0,0.2
1995.0,NE,99,69.0,0.696969696969697
1995.0,NG,771,315.0,0.4085603112840467
1995.0,NI,7,5.0,0.7142857142857143
1995.0,NL,13913,9865.0,0.7090490907784087
1995.0,NO,3787,2320.0,0.6126221283337734
1995.0,NP,85,39.0,0.4588235294117647
1995.0,NZ,2874,1777.0,0.6183020180932498
1995.0,OM,85,39.0,0.4588235294117647
1995.0,PA,76,42.0,0.5526315789473685
1995.0,PE,302,57.0,0.18874172185430463
1995.0,PF,21,12.0,0.5714285714285714
1995.0,PG,85,53.0,0.6235294117647059
1995.0,PH,1068,739.0,0.6919475655430711
1995.0,PK,733,313.0,0.42701227830832195
1995.0,PL,6709,2712.0,0.4042331196899687
1995.0,PR,80,56.0,0.7
1995.0,PS,43,18.0,0.4186046511627907
1995.0,PT,1643,897.0,0.5459525258673159
1995.0,PY,44,8.0,0.18181818181818182
1995.0,QA,131,67.0,0.5114503816793893
1995.0,RE,39,15.0,0.38461538461538464
1995.0,RO,987,386.0,0.3910840932117528
1995.0,RS,703,319.0,0.45376955903271693
1995.0,RU,9918,5070.0,0.5111917725347852
1995.0,RW,12,5.0,0.4166666666666667
1995.0,SA,1476,595.0,0.40311653116531165
1995.0,SC,5,3.0,0.6
1995.0,SD,81,47.0,0.5802469135802469
1995.0,SE,11490,7879.0,0.6857267188859878
1995.0,SG,2464,1338.0,0.5430194805194806
1995.0,SI,732,402.0,0.5491803278688525
1995.0,SJ,6,0.0,0.0
1995.0,SK,1606,807.0,0.5024906600249066
1995.0,SL,11,4.0,0.36363636363636365
1995.0,SN,80,31.0,0.3875
1995.0,SO,4,3.0,0.75
1995.0,SR,5,0.0,0.0
1995.0,SS,55,34.0,0.6181818181818182
1995.0,ST,5,3.0,0.6
1995.0,SV,33,2.0,0.06060606060606061
1995.0,SY,73,42.0,0.5753424657534246
1995.0,SZ,16,6.0,0.375
1995.0,TD,6,4.0,0.6666666666666666
1995.0,TG,23,4.0,0.17391304347826086
1995.0,TH,856,384.0,0.4485981308411215
1995.0,TJ,24,9.0,0.375
1995.0,TM,3,1.0,0.3333333333333333
1995.0,TN,266,76.0,0.2857142857142857
1995.0,TO,1,1.0,1.0
1995.0,TR,2631,1228.0,0.46674268339034586
1995.0,TT,69,41.0,0.5942028985507246
1995.0,TW,7295,4207.0,0.5766963673749144
1995.0,TZ,169,78.0,0.46153846153846156
1995.0,UA,1648,762.0,0.46237864077669905
1995.0,UG,191,140.0,0.7329842931937173
1995.0,US,260533,176862.0,0.6788468255460921
1995.0,UY,130,67.0,0.5153846153846153
1995.0,UZ,181,91.0,0.5027624309392266
1995.0,VA,1,1.0,1.0
1995.0,VC,1,0.0,0.0
1995.0,VE,712,309.0,0.4339887640449438
1995.0,VG,78,42.0,0.5384615384615384
1995.0,VN,142,64.0,0.4507042253521127
1995.0,WS,1,0.0,0.0
1995.0,XK,4,1.0,0.25
1995.0,YE,18,8.0,0.4444444444444444
1995.0,ZA,3668,1671.0,0.45556161395856054
1995.0,ZM,82,36.0,0.43902439024390244
1995.0,ZW,206,80.0,0.3883495145631068
1996.0,AE,319,173.0,0.542319749216301
1996.0,AF,4,3.0,0.75
1996.0,AG,3,1.0,0.3333333333333333
1996.0,AL,58,17.0,0.29310344827586204
1996.0,AM,333,126.0,0.3783783783783784
1996.0,AO,21,13.0,0.6190476190476191
1996.0,AR,2729,1406.0,0.5152070355441554
1996.0,AT,4996,3132.0,0.6269015212169736
1996.0,AU,19630,11633.0,0.5926133469179827
1996.0,AZ,68,34.0,0.5
1996.0,BA,35,9.0,0.2571428571428571
1996.0,BB,41,12.0,0.2926829268292683
1996.0,BD,356,159.0,0.44662921348314605
1996.0,BE,8194,5052.0,0.6165486941664633
1996.0,BF,38,16.0,0.42105263157894735
1996.0,BG,1455,784.0,0.5388316151202749
1996.0,BH,106,35.0,0.330188679245283
1996.0,BI,58,35.0,0.603448275862069
1996.0,BJ,30,9.0,0.3
1996.0,BM,7,0.0,0.0
1996.0,BN,26,9.0,0.34615384615384615
1996.0,BO,35,16.0,0.45714285714285713
1996.0,BR,7618,3074.0,0.4035179837227619
1996.0,BS,3,3.0,1.0
1996.0,BT,2,1.0,0.5
1996.0,BW,68,28.0,0.4117647058823529
1996.0,BY,679,284.0,0.4182621502209131
1996.0,BZ,9,6.0,0.6666666666666666
1996.0,CA,32498,20819.0,0.6406240384023633
1996.0,CD,25,10.0,0.4
1996.0,CF,3,3.0,1.0
1996.0,CG,22,9.0,0.4090909090909091
1996.0,CH,10591,7113.0,0.6716079690303087
1996.0,CI,32,12.0,0.375
1996.0,CL,1482,618.0,0.41700404858299595
1996.0,CM,125,50.0,0.4
1996.0,CN,18720,7881.0,0.42099358974358975
1996.0,CO,820,199.0,0.2426829268292683
1996.0,CR,215,90.0,0.4186046511627907
1996.0,CU,324,113.0,0.3487654320987654
1996.0,CV,2,1.0,0.5
1996.0,CW,35,21.0,0.6
1996.0,CY,136,85.0,0.625
1996.0,CZ,3160,1651.0,0.5224683544303798
1996.0,DE,49509,29270.0,0.5912056393786989
1996.0,DK,5448,3511.0,0.6444566813509545
1996.0,DO,26,9.0,0.34615384615384615
1996.0,DZ,187,99.0,0.5294117647058824
1996.0,EC,78,48.0,0.6153846153846154
1996.0,EE,335,188.0,0.5611940298507463
1996.0,EG,1977,818.0,0.4137582195245321
1996.0,ER,4,3.0,0.75
1996.0,ES,17554,9740.0,0.5548592913296115
1996.0,ET,399,132.0,0.3308270676691729
1996.0,FI,6066,4023.0,0.6632047477744807
1996.0,FJ,21,8.0,0.38095238095238093
1996.0,FK,2,2.0,1.0
1996.0,FM,2,0.0,0.0
1996.0,FO,5,3.0,0.6
1996.0,FR,36593,21580.0,0.5897302762823491
1996.0,GA,19,11.0,0.5789473684210527
1996.0,GB,68035,43816.0,0.6440214595428824
1996.0,GD,5,2.0,0.4
1996.0,GE,458,226.0,0.49344978165938863
1996.0,GF,14,5.0,0.35714285714285715
1996.0,GH,146,58.0,0.3972602739726027
1996.0,GL,6,6.0,1.0
1996.0,GM,28,21.0,0.75
1996.0,GN,2,2.0,1.0
1996.0,GP,32,20.0,0.625
